,history_generator_loss,history_discriminator_loss
483,"tf.Tensor(1.5832685, shape=(), dtype=float32)","tf.Tensor(0.31689876, shape=(), dtype=float32)"
484,"tf.Tensor(1.663672, shape=(), dtype=float32)","tf.Tensor(0.2595763, shape=(), dtype=float32)"
485,"tf.Tensor(1.6730542, shape=(), dtype=float32)","tf.Tensor(0.30500758, shape=(), dtype=float32)"
486,"tf.Tensor(1.7470787, shape=(), dtype=float32)","tf.Tensor(0.22728784, shape=(), dtype=float32)"
487,"tf.Tensor(1.813159, shape=(), dtype=float32)","tf.Tensor(0.21432364, shape=(), dtype=float32)"
488,"tf.Tensor(1.8835263, shape=(), dtype=float32)","tf.Tensor(0.2163791, shape=(), dtype=float32)"
489,"tf.Tensor(1.8774153, shape=(), dtype=float32)","tf.Tensor(0.2576465, shape=(), dtype=float32)"
490,"tf.Tensor(1.9424957, shape=(), dtype=float32)","tf.Tensor(0.26003116, shape=(), dtype=float32)"
491,"tf.Tensor(2.0194268, shape=(), dtype=float32)","tf.Tensor(0.21745352, shape=(), dtype=float32)"
492,"tf.Tensor(2.061871, shape=(), dtype=float32)","tf.Tensor(0.20983663, shape=(), dtype=float32)"
493,"tf.Tensor(2.0808892, shape=(), dtype=float32)","tf.Tensor(0.22976425, shape=(), dtype=float32)"
494,"tf.Tensor(2.0842247, shape=(), dtype=float32)","tf.Tensor(0.2326622, shape=(), dtype=float32)"
495,"tf.Tensor(2.199298, shape=(), dtype=float32)","tf.Tensor(0.16867441, shape=(), dtype=float32)"
496,"tf.Tensor(2.194498, shape=(), dtype=float32)","tf.Tensor(0.1911313, shape=(), dtype=float32)"
497,"tf.Tensor(2.220937, shape=(), dtype=float32)","tf.Tensor(0.16063312, shape=(), dtype=float32)"
498,"tf.Tensor(2.328916, shape=(), dtype=float32)","tf.Tensor(0.14427689, shape=(), dtype=float32)"
499,"tf.Tensor(2.2897377, shape=(), dtype=float32)","tf.Tensor(0.20883119, shape=(), dtype=float32)"
500,"tf.Tensor(2.3250394, shape=(), dtype=float32)","tf.Tensor(0.16986522, shape=(), dtype=float32)"
501,"tf.Tensor(2.3235283, shape=(), dtype=float32)","tf.Tensor(0.26018566, shape=(), dtype=float32)"
502,"tf.Tensor(2.3837414, shape=(), dtype=float32)","tf.Tensor(0.19366917, shape=(), dtype=float32)"
503,"tf.Tensor(2.4060326, shape=(), dtype=float32)","tf.Tensor(0.22027582, shape=(), dtype=float32)"
504,"tf.Tensor(2.3346262, shape=(), dtype=float32)","tf.Tensor(0.33985525, shape=(), dtype=float32)"
505,"tf.Tensor(2.4223, shape=(), dtype=float32)","tf.Tensor(0.19059388, shape=(), dtype=float32)"
506,"tf.Tensor(2.5810966, shape=(), dtype=float32)","tf.Tensor(0.1163884, shape=(), dtype=float32)"
507,"tf.Tensor(2.5323544, shape=(), dtype=float32)","tf.Tensor(0.14676195, shape=(), dtype=float32)"
508,"tf.Tensor(2.5661561, shape=(), dtype=float32)","tf.Tensor(0.16366231, shape=(), dtype=float32)"
509,"tf.Tensor(2.5510263, shape=(), dtype=float32)","tf.Tensor(0.19762981, shape=(), dtype=float32)"
510,"tf.Tensor(2.5992627, shape=(), dtype=float32)","tf.Tensor(0.13963348, shape=(), dtype=float32)"
511,"tf.Tensor(2.6682205, shape=(), dtype=float32)","tf.Tensor(0.15616077, shape=(), dtype=float32)"
512,"tf.Tensor(2.7707384, shape=(), dtype=float32)","tf.Tensor(0.11137366, shape=(), dtype=float32)"
513,"tf.Tensor(2.723437, shape=(), dtype=float32)","tf.Tensor(0.18223299, shape=(), dtype=float32)"
514,"tf.Tensor(2.817934, shape=(), dtype=float32)","tf.Tensor(0.12795165, shape=(), dtype=float32)"
515,"tf.Tensor(2.7872138, shape=(), dtype=float32)","tf.Tensor(0.13809466, shape=(), dtype=float32)"
516,"tf.Tensor(2.914042, shape=(), dtype=float32)","tf.Tensor(0.1284833, shape=(), dtype=float32)"
517,"tf.Tensor(2.844496, shape=(), dtype=float32)","tf.Tensor(0.1224847, shape=(), dtype=float32)"
518,"tf.Tensor(2.8927507, shape=(), dtype=float32)","tf.Tensor(0.1459251, shape=(), dtype=float32)"
519,"tf.Tensor(2.8894963, shape=(), dtype=float32)","tf.Tensor(0.1451259, shape=(), dtype=float32)"
520,"tf.Tensor(2.9627004, shape=(), dtype=float32)","tf.Tensor(0.1990599, shape=(), dtype=float32)"
521,"tf.Tensor(2.9764147, shape=(), dtype=float32)","tf.Tensor(0.16256398, shape=(), dtype=float32)"
522,"tf.Tensor(3.0465646, shape=(), dtype=float32)","tf.Tensor(0.21296482, shape=(), dtype=float32)"
523,"tf.Tensor(2.9655557, shape=(), dtype=float32)","tf.Tensor(0.15026742, shape=(), dtype=float32)"
524,"tf.Tensor(2.9892533, shape=(), dtype=float32)","tf.Tensor(0.18782029, shape=(), dtype=float32)"
525,"tf.Tensor(3.0048618, shape=(), dtype=float32)","tf.Tensor(0.15316443, shape=(), dtype=float32)"
526,"tf.Tensor(3.0993407, shape=(), dtype=float32)","tf.Tensor(0.16537213, shape=(), dtype=float32)"
527,"tf.Tensor(3.0815153, shape=(), dtype=float32)","tf.Tensor(0.20055322, shape=(), dtype=float32)"
528,"tf.Tensor(3.0495377, shape=(), dtype=float32)","tf.Tensor(0.10564569, shape=(), dtype=float32)"
529,"tf.Tensor(3.04686, shape=(), dtype=float32)","tf.Tensor(0.1426886, shape=(), dtype=float32)"
530,"tf.Tensor(3.1254346, shape=(), dtype=float32)","tf.Tensor(0.12589572, shape=(), dtype=float32)"
531,"tf.Tensor(3.1290941, shape=(), dtype=float32)","tf.Tensor(0.15718246, shape=(), dtype=float32)"
532,"tf.Tensor(3.1000094, shape=(), dtype=float32)","tf.Tensor(0.21554233, shape=(), dtype=float32)"
533,"tf.Tensor(3.1158323, shape=(), dtype=float32)","tf.Tensor(0.23779081, shape=(), dtype=float32)"
534,"tf.Tensor(3.249508, shape=(), dtype=float32)","tf.Tensor(0.1441963, shape=(), dtype=float32)"
535,"tf.Tensor(3.0702252, shape=(), dtype=float32)","tf.Tensor(0.27865607, shape=(), dtype=float32)"
536,"tf.Tensor(2.9924347, shape=(), dtype=float32)","tf.Tensor(0.25126228, shape=(), dtype=float32)"
537,"tf.Tensor(3.1584299, shape=(), dtype=float32)","tf.Tensor(0.096831754, shape=(), dtype=float32)"
538,"tf.Tensor(3.000516, shape=(), dtype=float32)","tf.Tensor(0.2420476, shape=(), dtype=float32)"
539,"tf.Tensor(2.9380236, shape=(), dtype=float32)","tf.Tensor(0.24875262, shape=(), dtype=float32)"
540,"tf.Tensor(3.0445223, shape=(), dtype=float32)","tf.Tensor(0.15657324, shape=(), dtype=float32)"
541,"tf.Tensor(3.122988, shape=(), dtype=float32)","tf.Tensor(0.25891447, shape=(), dtype=float32)"
542,"tf.Tensor(3.0120645, shape=(), dtype=float32)","tf.Tensor(0.1286905, shape=(), dtype=float32)"
543,"tf.Tensor(2.9689138, shape=(), dtype=float32)","tf.Tensor(0.22332892, shape=(), dtype=float32)"
544,"tf.Tensor(2.9651687, shape=(), dtype=float32)","tf.Tensor(0.1391958, shape=(), dtype=float32)"
545,"tf.Tensor(2.8618164, shape=(), dtype=float32)","tf.Tensor(0.17950708, shape=(), dtype=float32)"
546,"tf.Tensor(2.9070332, shape=(), dtype=float32)","tf.Tensor(0.18427266, shape=(), dtype=float32)"
547,"tf.Tensor(2.626587, shape=(), dtype=float32)","tf.Tensor(0.26747596, shape=(), dtype=float32)"
548,"tf.Tensor(2.465743, shape=(), dtype=float32)","tf.Tensor(0.37733668, shape=(), dtype=float32)"
549,"tf.Tensor(2.506987, shape=(), dtype=float32)","tf.Tensor(0.29160613, shape=(), dtype=float32)"
550,"tf.Tensor(2.517728, shape=(), dtype=float32)","tf.Tensor(0.335832, shape=(), dtype=float32)"
551,"tf.Tensor(2.3061633, shape=(), dtype=float32)","tf.Tensor(0.33647197, shape=(), dtype=float32)"
552,"tf.Tensor(2.3118997, shape=(), dtype=float32)","tf.Tensor(0.31675225, shape=(), dtype=float32)"
553,"tf.Tensor(2.0040832, shape=(), dtype=float32)","tf.Tensor(0.5083731, shape=(), dtype=float32)"
554,"tf.Tensor(1.8878286, shape=(), dtype=float32)","tf.Tensor(0.44948953, shape=(), dtype=float32)"
555,"tf.Tensor(1.7268671, shape=(), dtype=float32)","tf.Tensor(0.6030762, shape=(), dtype=float32)"
556,"tf.Tensor(1.4762506, shape=(), dtype=float32)","tf.Tensor(0.60586345, shape=(), dtype=float32)"
557,"tf.Tensor(1.0255708, shape=(), dtype=float32)","tf.Tensor(1.0108927, shape=(), dtype=float32)"
558,"tf.Tensor(0.71843654, shape=(), dtype=float32)","tf.Tensor(1.1743915, shape=(), dtype=float32)"
559,"tf.Tensor(0.49781245, shape=(), dtype=float32)","tf.Tensor(1.7360263, shape=(), dtype=float32)"
560,"tf.Tensor(0.68208545, shape=(), dtype=float32)","tf.Tensor(2.1017327, shape=(), dtype=float32)"
561,"tf.Tensor(1.3206327, shape=(), dtype=float32)","tf.Tensor(2.4852529, shape=(), dtype=float32)"
562,"tf.Tensor(1.7938443, shape=(), dtype=float32)","tf.Tensor(2.8854928, shape=(), dtype=float32)"
563,"tf.Tensor(1.7804013, shape=(), dtype=float32)","tf.Tensor(2.5617723, shape=(), dtype=float32)"
564,"tf.Tensor(1.29196, shape=(), dtype=float32)","tf.Tensor(1.8550426, shape=(), dtype=float32)"
565,"tf.Tensor(1.1083205, shape=(), dtype=float32)","tf.Tensor(1.4762573, shape=(), dtype=float32)"
566,"tf.Tensor(1.153841, shape=(), dtype=float32)","tf.Tensor(1.189642, shape=(), dtype=float32)"
567,"tf.Tensor(1.3004129, shape=(), dtype=float32)","tf.Tensor(1.0003014, shape=(), dtype=float32)"
568,"tf.Tensor(2.2489018, shape=(), dtype=float32)","tf.Tensor(0.5633652, shape=(), dtype=float32)"
569,"tf.Tensor(2.8360925, shape=(), dtype=float32)","tf.Tensor(0.4823097, shape=(), dtype=float32)"
570,"tf.Tensor(3.5314605, shape=(), dtype=float32)","tf.Tensor(0.41764137, shape=(), dtype=float32)"
571,"tf.Tensor(4.021587, shape=(), dtype=float32)","tf.Tensor(0.45005193, shape=(), dtype=float32)"
572,"tf.Tensor(4.334029, shape=(), dtype=float32)","tf.Tensor(0.2756182, shape=(), dtype=float32)"
573,"tf.Tensor(4.2727537, shape=(), dtype=float32)","tf.Tensor(0.31142935, shape=(), dtype=float32)"
574,"tf.Tensor(4.424021, shape=(), dtype=float32)","tf.Tensor(0.17683941, shape=(), dtype=float32)"
575,"tf.Tensor(4.587412, shape=(), dtype=float32)","tf.Tensor(0.21236525, shape=(), dtype=float32)"
576,"tf.Tensor(4.506045, shape=(), dtype=float32)","tf.Tensor(0.19434091, shape=(), dtype=float32)"
577,"tf.Tensor(4.587987, shape=(), dtype=float32)","tf.Tensor(0.13188565, shape=(), dtype=float32)"
578,"tf.Tensor(4.5306683, shape=(), dtype=float32)","tf.Tensor(0.15153368, shape=(), dtype=float32)"
579,"tf.Tensor(4.558446, shape=(), dtype=float32)","tf.Tensor(0.1550026, shape=(), dtype=float32)"
580,"tf.Tensor(4.8212543, shape=(), dtype=float32)","tf.Tensor(0.12048565, shape=(), dtype=float32)"
581,"tf.Tensor(4.9474983, shape=(), dtype=float32)","tf.Tensor(0.18610343, shape=(), dtype=float32)"
582,"tf.Tensor(5.4091663, shape=(), dtype=float32)","tf.Tensor(0.082251154, shape=(), dtype=float32)"
583,"tf.Tensor(5.5645742, shape=(), dtype=float32)","tf.Tensor(0.11547993, shape=(), dtype=float32)"
584,"tf.Tensor(5.6381683, shape=(), dtype=float32)","tf.Tensor(0.24715954, shape=(), dtype=float32)"
585,"tf.Tensor(6.2502804, shape=(), dtype=float32)","tf.Tensor(0.12664665, shape=(), dtype=float32)"
586,"tf.Tensor(6.520355, shape=(), dtype=float32)","tf.Tensor(0.14910813, shape=(), dtype=float32)"
587,"tf.Tensor(6.1272163, shape=(), dtype=float32)","tf.Tensor(0.1485069, shape=(), dtype=float32)"
588,"tf.Tensor(6.3607817, shape=(), dtype=float32)","tf.Tensor(0.14225335, shape=(), dtype=float32)"
589,"tf.Tensor(6.6431413, shape=(), dtype=float32)","tf.Tensor(0.110613346, shape=(), dtype=float32)"
590,"tf.Tensor(5.8940477, shape=(), dtype=float32)","tf.Tensor(0.16681914, shape=(), dtype=float32)"
591,"tf.Tensor(5.783325, shape=(), dtype=float32)","tf.Tensor(0.24540302, shape=(), dtype=float32)"
592,"tf.Tensor(5.617361, shape=(), dtype=float32)","tf.Tensor(0.16759032, shape=(), dtype=float32)"
593,"tf.Tensor(4.910141, shape=(), dtype=float32)","tf.Tensor(0.1796519, shape=(), dtype=float32)"
594,"tf.Tensor(3.8300376, shape=(), dtype=float32)","tf.Tensor(0.28529602, shape=(), dtype=float32)"
595,"tf.Tensor(3.479382, shape=(), dtype=float32)","tf.Tensor(0.23988044, shape=(), dtype=float32)"
596,"tf.Tensor(2.5463648, shape=(), dtype=float32)","tf.Tensor(0.3946945, shape=(), dtype=float32)"
597,"tf.Tensor(2.2091846, shape=(), dtype=float32)","tf.Tensor(0.4615091, shape=(), dtype=float32)"
598,"tf.Tensor(1.9701065, shape=(), dtype=float32)","tf.Tensor(0.5947942, shape=(), dtype=float32)"
599,"tf.Tensor(1.7700472, shape=(), dtype=float32)","tf.Tensor(0.9688524, shape=(), dtype=float32)"
600,"tf.Tensor(1.7432932, shape=(), dtype=float32)","tf.Tensor(0.9573189, shape=(), dtype=float32)"
601,"tf.Tensor(1.5051572, shape=(), dtype=float32)","tf.Tensor(1.4310501, shape=(), dtype=float32)"
602,"tf.Tensor(1.159376, shape=(), dtype=float32)","tf.Tensor(1.4918978, shape=(), dtype=float32)"
603,"tf.Tensor(0.90189576, shape=(), dtype=float32)","tf.Tensor(1.2777277, shape=(), dtype=float32)"
604,"tf.Tensor(0.8855978, shape=(), dtype=float32)","tf.Tensor(1.6767489, shape=(), dtype=float32)"
605,"tf.Tensor(0.994694, shape=(), dtype=float32)","tf.Tensor(1.815505, shape=(), dtype=float32)"
606,"tf.Tensor(1.0236659, shape=(), dtype=float32)","tf.Tensor(2.053829, shape=(), dtype=float32)"
607,"tf.Tensor(0.9099521, shape=(), dtype=float32)","tf.Tensor(2.1037111, shape=(), dtype=float32)"
608,"tf.Tensor(0.80047715, shape=(), dtype=float32)","tf.Tensor(2.399007, shape=(), dtype=float32)"
609,"tf.Tensor(0.5934676, shape=(), dtype=float32)","tf.Tensor(2.3706422, shape=(), dtype=float32)"
610,"tf.Tensor(0.6247366, shape=(), dtype=float32)","tf.Tensor(2.5420141, shape=(), dtype=float32)"
611,"tf.Tensor(0.89868665, shape=(), dtype=float32)","tf.Tensor(2.720687, shape=(), dtype=float32)"
612,"tf.Tensor(0.9886323, shape=(), dtype=float32)","tf.Tensor(2.3609579, shape=(), dtype=float32)"
613,"tf.Tensor(0.90433526, shape=(), dtype=float32)","tf.Tensor(2.8972378, shape=(), dtype=float32)"
614,"tf.Tensor(0.8611599, shape=(), dtype=float32)","tf.Tensor(2.4970193, shape=(), dtype=float32)"
615,"tf.Tensor(0.6348449, shape=(), dtype=float32)","tf.Tensor(2.7649512, shape=(), dtype=float32)"
616,"tf.Tensor(0.67198056, shape=(), dtype=float32)","tf.Tensor(2.9747667, shape=(), dtype=float32)"
617,"tf.Tensor(0.65847677, shape=(), dtype=float32)","tf.Tensor(2.7165952, shape=(), dtype=float32)"
618,"tf.Tensor(0.73490804, shape=(), dtype=float32)","tf.Tensor(2.738813, shape=(), dtype=float32)"
619,"tf.Tensor(0.75913256, shape=(), dtype=float32)","tf.Tensor(2.2045305, shape=(), dtype=float32)"
620,"tf.Tensor(0.8799448, shape=(), dtype=float32)","tf.Tensor(2.6283786, shape=(), dtype=float32)"
621,"tf.Tensor(0.9827851, shape=(), dtype=float32)","tf.Tensor(1.8106092, shape=(), dtype=float32)"
622,"tf.Tensor(0.9326362, shape=(), dtype=float32)","tf.Tensor(2.035489, shape=(), dtype=float32)"
623,"tf.Tensor(0.93779266, shape=(), dtype=float32)","tf.Tensor(1.7821952, shape=(), dtype=float32)"
624,"tf.Tensor(0.8849255, shape=(), dtype=float32)","tf.Tensor(1.7152424, shape=(), dtype=float32)"
625,"tf.Tensor(0.88756394, shape=(), dtype=float32)","tf.Tensor(1.5841129, shape=(), dtype=float32)"
626,"tf.Tensor(0.8752887, shape=(), dtype=float32)","tf.Tensor(1.4390588, shape=(), dtype=float32)"
627,"tf.Tensor(1.0882173, shape=(), dtype=float32)","tf.Tensor(1.3563474, shape=(), dtype=float32)"
628,"tf.Tensor(1.3327589, shape=(), dtype=float32)","tf.Tensor(1.3579215, shape=(), dtype=float32)"
629,"tf.Tensor(1.4112723, shape=(), dtype=float32)","tf.Tensor(1.1961778, shape=(), dtype=float32)"
630,"tf.Tensor(1.4769813, shape=(), dtype=float32)","tf.Tensor(1.0704762, shape=(), dtype=float32)"
631,"tf.Tensor(1.3845043, shape=(), dtype=float32)","tf.Tensor(0.9582664, shape=(), dtype=float32)"
632,"tf.Tensor(1.311908, shape=(), dtype=float32)","tf.Tensor(1.043364, shape=(), dtype=float32)"
633,"tf.Tensor(1.3322086, shape=(), dtype=float32)","tf.Tensor(0.95653546, shape=(), dtype=float32)"
634,"tf.Tensor(1.3536934, shape=(), dtype=float32)","tf.Tensor(0.8403945, shape=(), dtype=float32)"
635,"tf.Tensor(1.6217229, shape=(), dtype=float32)","tf.Tensor(0.9121637, shape=(), dtype=float32)"
636,"tf.Tensor(1.6174508, shape=(), dtype=float32)","tf.Tensor(0.76354265, shape=(), dtype=float32)"
637,"tf.Tensor(1.7125901, shape=(), dtype=float32)","tf.Tensor(0.7520484, shape=(), dtype=float32)"
638,"tf.Tensor(1.9452432, shape=(), dtype=float32)","tf.Tensor(0.66643566, shape=(), dtype=float32)"
639,"tf.Tensor(1.8844061, shape=(), dtype=float32)","tf.Tensor(0.7027459, shape=(), dtype=float32)"
640,"tf.Tensor(1.7763779, shape=(), dtype=float32)","tf.Tensor(0.69894093, shape=(), dtype=float32)"
641,"tf.Tensor(1.7479252, shape=(), dtype=float32)","tf.Tensor(0.59072834, shape=(), dtype=float32)"
642,"tf.Tensor(1.7446785, shape=(), dtype=float32)","tf.Tensor(0.5921898, shape=(), dtype=float32)"
643,"tf.Tensor(1.8077275, shape=(), dtype=float32)","tf.Tensor(0.4928313, shape=(), dtype=float32)"
644,"tf.Tensor(1.6623935, shape=(), dtype=float32)","tf.Tensor(0.58907485, shape=(), dtype=float32)"
645,"tf.Tensor(1.8288183, shape=(), dtype=float32)","tf.Tensor(0.49370548, shape=(), dtype=float32)"
646,"tf.Tensor(1.9739776, shape=(), dtype=float32)","tf.Tensor(0.45322198, shape=(), dtype=float32)"
647,"tf.Tensor(2.1960526, shape=(), dtype=float32)","tf.Tensor(0.45439556, shape=(), dtype=float32)"
648,"tf.Tensor(2.3002505, shape=(), dtype=float32)","tf.Tensor(0.43832752, shape=(), dtype=float32)"
649,"tf.Tensor(2.2682273, shape=(), dtype=float32)","tf.Tensor(0.50862074, shape=(), dtype=float32)"
650,"tf.Tensor(2.3828623, shape=(), dtype=float32)","tf.Tensor(0.3197047, shape=(), dtype=float32)"
651,"tf.Tensor(2.5719109, shape=(), dtype=float32)","tf.Tensor(0.36401933, shape=(), dtype=float32)"
652,"tf.Tensor(2.6057818, shape=(), dtype=float32)","tf.Tensor(0.29651615, shape=(), dtype=float32)"
653,"tf.Tensor(2.6665926, shape=(), dtype=float32)","tf.Tensor(0.2503199, shape=(), dtype=float32)"
654,"tf.Tensor(2.5101783, shape=(), dtype=float32)","tf.Tensor(0.26609623, shape=(), dtype=float32)"
655,"tf.Tensor(2.4762733, shape=(), dtype=float32)","tf.Tensor(0.27113625, shape=(), dtype=float32)"
656,"tf.Tensor(2.53447, shape=(), dtype=float32)","tf.Tensor(0.25508887, shape=(), dtype=float32)"
657,"tf.Tensor(2.6414957, shape=(), dtype=float32)","tf.Tensor(0.21515605, shape=(), dtype=float32)"
658,"tf.Tensor(2.7081666, shape=(), dtype=float32)","tf.Tensor(0.24097311, shape=(), dtype=float32)"
659,"tf.Tensor(2.9205213, shape=(), dtype=float32)","tf.Tensor(0.2075094, shape=(), dtype=float32)"
660,"tf.Tensor(3.035466, shape=(), dtype=float32)","tf.Tensor(0.16546336, shape=(), dtype=float32)"
661,"tf.Tensor(3.1522822, shape=(), dtype=float32)","tf.Tensor(0.22785965, shape=(), dtype=float32)"
662,"tf.Tensor(3.1490684, shape=(), dtype=float32)","tf.Tensor(0.28941873, shape=(), dtype=float32)"
663,"tf.Tensor(3.369037, shape=(), dtype=float32)","tf.Tensor(0.26567394, shape=(), dtype=float32)"
664,"tf.Tensor(3.4669857, shape=(), dtype=float32)","tf.Tensor(0.19967619, shape=(), dtype=float32)"
665,"tf.Tensor(3.7523317, shape=(), dtype=float32)","tf.Tensor(0.1923387, shape=(), dtype=float32)"
666,"tf.Tensor(3.8644848, shape=(), dtype=float32)","tf.Tensor(0.21174052, shape=(), dtype=float32)"
667,"tf.Tensor(3.611796, shape=(), dtype=float32)","tf.Tensor(0.23326913, shape=(), dtype=float32)"
668,"tf.Tensor(3.7517989, shape=(), dtype=float32)","tf.Tensor(0.2525441, shape=(), dtype=float32)"
669,"tf.Tensor(3.5973926, shape=(), dtype=float32)","tf.Tensor(0.21302778, shape=(), dtype=float32)"
670,"tf.Tensor(3.705494, shape=(), dtype=float32)","tf.Tensor(0.26578265, shape=(), dtype=float32)"
671,"tf.Tensor(3.3940845, shape=(), dtype=float32)","tf.Tensor(0.28755918, shape=(), dtype=float32)"
672,"tf.Tensor(3.5525498, shape=(), dtype=float32)","tf.Tensor(0.2567486, shape=(), dtype=float32)"
673,"tf.Tensor(3.444648, shape=(), dtype=float32)","tf.Tensor(0.20354225, shape=(), dtype=float32)"
674,"tf.Tensor(3.3033972, shape=(), dtype=float32)","tf.Tensor(0.3111886, shape=(), dtype=float32)"
675,"tf.Tensor(3.1550293, shape=(), dtype=float32)","tf.Tensor(0.2959753, shape=(), dtype=float32)"
676,"tf.Tensor(3.0261996, shape=(), dtype=float32)","tf.Tensor(0.34752998, shape=(), dtype=float32)"
677,"tf.Tensor(3.1345034, shape=(), dtype=float32)","tf.Tensor(0.29282057, shape=(), dtype=float32)"
678,"tf.Tensor(2.795494, shape=(), dtype=float32)","tf.Tensor(0.41718715, shape=(), dtype=float32)"
679,"tf.Tensor(2.1766691, shape=(), dtype=float32)","tf.Tensor(0.58235186, shape=(), dtype=float32)"
680,"tf.Tensor(2.168285, shape=(), dtype=float32)","tf.Tensor(0.5169307, shape=(), dtype=float32)"
681,"tf.Tensor(2.074487, shape=(), dtype=float32)","tf.Tensor(0.6522529, shape=(), dtype=float32)"
682,"tf.Tensor(1.9278893, shape=(), dtype=float32)","tf.Tensor(0.67524016, shape=(), dtype=float32)"
683,"tf.Tensor(1.8324547, shape=(), dtype=float32)","tf.Tensor(0.8831303, shape=(), dtype=float32)"
684,"tf.Tensor(1.6091561, shape=(), dtype=float32)","tf.Tensor(0.86093295, shape=(), dtype=float32)"
685,"tf.Tensor(1.1639524, shape=(), dtype=float32)","tf.Tensor(1.1084919, shape=(), dtype=float32)"
686,"tf.Tensor(1.0718459, shape=(), dtype=float32)","tf.Tensor(1.6029156, shape=(), dtype=float32)"
687,"tf.Tensor(0.91749567, shape=(), dtype=float32)","tf.Tensor(1.6234081, shape=(), dtype=float32)"
688,"tf.Tensor(0.82118666, shape=(), dtype=float32)","tf.Tensor(1.7336977, shape=(), dtype=float32)"
689,"tf.Tensor(0.72310543, shape=(), dtype=float32)","tf.Tensor(1.9113855, shape=(), dtype=float32)"
690,"tf.Tensor(0.82231545, shape=(), dtype=float32)","tf.Tensor(2.6032324, shape=(), dtype=float32)"
691,"tf.Tensor(0.8327929, shape=(), dtype=float32)","tf.Tensor(2.6775243, shape=(), dtype=float32)"
692,"tf.Tensor(0.67882323, shape=(), dtype=float32)","tf.Tensor(2.550621, shape=(), dtype=float32)"
693,"tf.Tensor(0.5413, shape=(), dtype=float32)","tf.Tensor(3.069923, shape=(), dtype=float32)"
694,"tf.Tensor(0.42430168, shape=(), dtype=float32)","tf.Tensor(3.4406877, shape=(), dtype=float32)"
695,"tf.Tensor(0.42469928, shape=(), dtype=float32)","tf.Tensor(3.2852182, shape=(), dtype=float32)"
696,"tf.Tensor(0.51863796, shape=(), dtype=float32)","tf.Tensor(2.617876, shape=(), dtype=float32)"
697,"tf.Tensor(0.6600415, shape=(), dtype=float32)","tf.Tensor(3.066392, shape=(), dtype=float32)"
698,"tf.Tensor(0.69130594, shape=(), dtype=float32)","tf.Tensor(2.581413, shape=(), dtype=float32)"
699,"tf.Tensor(0.75445795, shape=(), dtype=float32)","tf.Tensor(2.339831, shape=(), dtype=float32)"
700,"tf.Tensor(0.7070309, shape=(), dtype=float32)","tf.Tensor(2.3375993, shape=(), dtype=float32)"
701,"tf.Tensor(0.6490237, shape=(), dtype=float32)","tf.Tensor(2.1087852, shape=(), dtype=float32)"
702,"tf.Tensor(0.7596364, shape=(), dtype=float32)","tf.Tensor(1.8736742, shape=(), dtype=float32)"
703,"tf.Tensor(0.8057672, shape=(), dtype=float32)","tf.Tensor(1.8208057, shape=(), dtype=float32)"
704,"tf.Tensor(0.9423748, shape=(), dtype=float32)","tf.Tensor(1.5666257, shape=(), dtype=float32)"
705,"tf.Tensor(1.0168653, shape=(), dtype=float32)","tf.Tensor(1.6752055, shape=(), dtype=float32)"
706,"tf.Tensor(1.0813237, shape=(), dtype=float32)","tf.Tensor(1.4644805, shape=(), dtype=float32)"
707,"tf.Tensor(1.0870365, shape=(), dtype=float32)","tf.Tensor(1.5402193, shape=(), dtype=float32)"
708,"tf.Tensor(1.0776747, shape=(), dtype=float32)","tf.Tensor(1.4017527, shape=(), dtype=float32)"
709,"tf.Tensor(0.9964797, shape=(), dtype=float32)","tf.Tensor(1.4387558, shape=(), dtype=float32)"
710,"tf.Tensor(1.1510489, shape=(), dtype=float32)","tf.Tensor(1.4366832, shape=(), dtype=float32)"
711,"tf.Tensor(1.1956838, shape=(), dtype=float32)","tf.Tensor(1.4146147, shape=(), dtype=float32)"
712,"tf.Tensor(1.2457054, shape=(), dtype=float32)","tf.Tensor(1.1767266, shape=(), dtype=float32)"
713,"tf.Tensor(1.3168738, shape=(), dtype=float32)","tf.Tensor(1.2786281, shape=(), dtype=float32)"
714,"tf.Tensor(1.3000796, shape=(), dtype=float32)","tf.Tensor(1.3446697, shape=(), dtype=float32)"
715,"tf.Tensor(1.2616254, shape=(), dtype=float32)","tf.Tensor(1.3158762, shape=(), dtype=float32)"
716,"tf.Tensor(1.2876754, shape=(), dtype=float32)","tf.Tensor(1.294649, shape=(), dtype=float32)"
717,"tf.Tensor(1.241323, shape=(), dtype=float32)","tf.Tensor(1.1680294, shape=(), dtype=float32)"
718,"tf.Tensor(1.3368919, shape=(), dtype=float32)","tf.Tensor(1.0882392, shape=(), dtype=float32)"
719,"tf.Tensor(1.308294, shape=(), dtype=float32)","tf.Tensor(1.1442788, shape=(), dtype=float32)"
720,"tf.Tensor(1.2710589, shape=(), dtype=float32)","tf.Tensor(0.9400146, shape=(), dtype=float32)"
721,"tf.Tensor(1.4648774, shape=(), dtype=float32)","tf.Tensor(1.0083172, shape=(), dtype=float32)"
722,"tf.Tensor(1.6419032, shape=(), dtype=float32)","tf.Tensor(0.93454623, shape=(), dtype=float32)"
723,"tf.Tensor(1.5537124, shape=(), dtype=float32)","tf.Tensor(0.86951405, shape=(), dtype=float32)"
724,"tf.Tensor(1.8747058, shape=(), dtype=float32)","tf.Tensor(0.9573866, shape=(), dtype=float32)"
